"rules","support","confidence","coverage","lift","count"
"42","{X.HEART.='DOOR',X.HOLDER.='FRENCH',X.WHITE.='No',NA.='SIGN'} => {X.HANGING.='BLUE'}",0.00200841852074564,1,0.00200841852074564,54.3109079033312,167
"43","{X.HANGING.='BLUE',X.HEART.='DOOR',X.WHITE.='No',NA.='SIGN'} => {X.HOLDER.='FRENCH'}",0.00200841852074564,1,0.00200841852074564,123.551263001486,167
"44","{X.HANGING.='BLUE',X.HOLDER.='FRENCH',X.WHITE.='No',NA.='SIGN'} => {X.HEART.='DOOR'}",0.00200841852074564,1,0.00200841852074564,261.477987421384,167
"45","{X.HANGING.='BLUE',X.HEART.='DOOR',X.HOLDER.='FRENCH',NA.='SIGN'} => {X.WHITE.='No'}",0.00200841852074564,1,0.00200841852074564,497.904191616766,167
"46","{X.HANGING.='BLUE',X.HEART.='DOOR',X.T.LIGHT.='METAL',X.WHITE.='No'} => {NA.='SIGN'}",0.00200841852074564,1,0.00200841852074564,43.3298593017196,167
"47","{X.HEART.='DOOR',X.T.LIGHT.='METAL',X.WHITE.='No',NA.='SIGN'} => {X.HANGING.='BLUE'}",0.00200841852074564,1,0.00200841852074564,54.3109079033312,167
"48","{X.HANGING.='BLUE',X.HEART.='DOOR',X.WHITE.='No',NA.='SIGN'} => {X.T.LIGHT.='METAL'}",0.00200841852074564,1,0.00200841852074564,58.0656424581006,167
"49","{X.HANGING.='BLUE',X.T.LIGHT.='METAL',X.WHITE.='No',NA.='SIGN'} => {X.HEART.='DOOR'}",0.00200841852074564,1,0.00200841852074564,261.477987421384,167
"50","{X.HANGING.='BLUE',X.HEART.='DOOR',X.T.LIGHT.='METAL',NA.='SIGN'} => {X.WHITE.='No'}",0.00200841852074564,1,0.00200841852074564,497.904191616766,167
"51","{X.HANGING.='BLUE',X.HOLDER.='FRENCH',X.T.LIGHT.='METAL',X.WHITE.='No'} => {NA.='SIGN'}",0.00200841852074564,1,0.00200841852074564,43.3298593017196,167
"52","{X.HOLDER.='FRENCH',X.T.LIGHT.='METAL',X.WHITE.='No',NA.='SIGN'} => {X.HANGING.='BLUE'}",0.00200841852074564,1,0.00200841852074564,54.3109079033312,167
"53","{X.HANGING.='BLUE',X.HOLDER.='FRENCH',X.WHITE.='No',NA.='SIGN'} => {X.T.LIGHT.='METAL'}",0.00200841852074564,1,0.00200841852074564,58.0656424581006,167
"54","{X.HANGING.='BLUE',X.T.LIGHT.='METAL',X.WHITE.='No',NA.='SIGN'} => {X.HOLDER.='FRENCH'}",0.00200841852074564,1,0.00200841852074564,123.551263001486,167
"55","{X.HANGING.='BLUE',X.HOLDER.='FRENCH',X.T.LIGHT.='METAL',NA.='SIGN'} => {X.WHITE.='No'}",0.00200841852074564,1,0.00200841852074564,497.904191616766,167
"56","{X.HANGING.='3',X.HOLDER.='DUCKS',X.T.LIGHT.='FLYING',X.WHITE.='OF'} => {NA.='SET'}",0.0020204449789537,1,0.0020204449789537,5.13461775966407,168
"57","{X.HOLDER.='DUCKS',X.T.LIGHT.='FLYING',X.WHITE.='OF',NA.='SET'} => {X.HANGING.='3'}",0.0020204449789537,1,0.0020204449789537,6.98152812762385,168
"58","{X.HANGING.='3',X.HOLDER.='DUCKS',X.T.LIGHT.='FLYING',NA.='SET'} => {X.WHITE.='OF'}",0.0020204449789537,1,0.0020204449789537,8.73332633126772,168
"59","{X.HANGING.='3',X.T.LIGHT.='FLYING',X.WHITE.='OF',NA.='SET'} => {X.HOLDER.='DUCKS'}",0.0020204449789537,1,0.0020204449789537,430.829015544041,168
"60","{X.HANGING.='3',X.HOLDER.='DUCKS',X.WHITE.='OF',NA.='SET'} => {X.T.LIGHT.='FLYING'}",0.0020204449789537,1,0.0020204449789537,494.940476190476,168
"61","{X.HANGING.='CAN',X.T.LIGHT.='ONE',X.WHITE.='ONLY',NA.='PERSON'} => {X.HOLDER.='MUG'}",0.00204449789536981,1,0.00204449789536981,214.857881136951,170
"62","{X.HANGING.='CAN',X.HOLDER.='MUG',X.T.LIGHT.='ONE',NA.='PERSON'} => {X.WHITE.='ONLY'}",0.00204449789536981,1,0.00204449789536981,489.117647058824,170
"63","{X.HANGING.='CAN',X.HOLDER.='MUG',X.T.LIGHT.='ONE',X.WHITE.='ONLY'} => {NA.='PERSON'}",0.00204449789536981,1,0.00204449789536981,489.117647058824,170
"64","{X.HANGING.='CAN',X.HOLDER.='MUG',X.WHITE.='ONLY',NA.='PERSON'} => {X.T.LIGHT.='ONE'}",0.00204449789536981,1,0.00204449789536981,489.117647058824,170
"65","{X.HOLDER.='MUG',X.T.LIGHT.='ONE',X.WHITE.='ONLY',NA.='PERSON'} => {X.HANGING.='CAN'}",0.00204449789536981,1,0.00204449789536981,489.117647058824,170
"66","{X.HANGING.='CAN',X.T.LIGHT.='ONE',X.WHITE.='ONLY',NA.='PERSON'} => {X.HEART.='I'}",0.00204449789536981,1,0.00204449789536981,74.9099099099099,170
"67","{X.HANGING.='CAN',X.HEART.='I',X.T.LIGHT.='ONE',NA.='PERSON'} => {X.WHITE.='ONLY'}",0.00204449789536981,1,0.00204449789536981,489.117647058824,170
"68","{X.HANGING.='CAN',X.HEART.='I',X.T.LIGHT.='ONE',X.WHITE.='ONLY'} => {NA.='PERSON'}",0.00204449789536981,1,0.00204449789536981,489.117647058824,170
"69","{X.HANGING.='CAN',X.HEART.='I',X.WHITE.='ONLY',NA.='PERSON'} => {X.T.LIGHT.='ONE'}",0.00204449789536981,1,0.00204449789536981,489.117647058824,170
"70","{X.HEART.='I',X.T.LIGHT.='ONE',X.WHITE.='ONLY',NA.='PERSON'} => {X.HANGING.='CAN'}",0.00204449789536981,1,0.00204449789536981,489.117647058824,170
"71","{X.HANGING.='CAN',X.HOLDER.='MUG',X.T.LIGHT.='ONE',NA.='PERSON'} => {X.HEART.='I'}",0.00204449789536981,1,0.00204449789536981,74.9099099099099,170
"72","{X.HANGING.='CAN',X.HEART.='I',X.T.LIGHT.='ONE',NA.='PERSON'} => {X.HOLDER.='MUG'}",0.00204449789536981,1,0.00204449789536981,214.857881136951,170
"73","{X.HANGING.='CAN',X.HEART.='I',X.HOLDER.='MUG',X.T.LIGHT.='ONE'} => {NA.='PERSON'}",0.00204449789536981,1,0.00204449789536981,489.117647058824,170
"74","{X.HANGING.='CAN',X.HEART.='I',X.HOLDER.='MUG',NA.='PERSON'} => {X.T.LIGHT.='ONE'}",0.00204449789536981,1,0.00204449789536981,489.117647058824,170
"75","{X.HEART.='I',X.HOLDER.='MUG',X.T.LIGHT.='ONE',NA.='PERSON'} => {X.HANGING.='CAN'}",0.00204449789536981,1,0.00204449789536981,489.117647058824,170
"76","{X.HANGING.='CAN',X.HOLDER.='MUG',X.T.LIGHT.='ONE',X.WHITE.='ONLY'} => {X.HEART.='I'}",0.00204449789536981,1,0.00204449789536981,74.9099099099099,170
"77","{X.HANGING.='CAN',X.HEART.='I',X.T.LIGHT.='ONE',X.WHITE.='ONLY'} => {X.HOLDER.='MUG'}",0.00204449789536981,1,0.00204449789536981,214.857881136951,170
"78","{X.HANGING.='CAN',X.HEART.='I',X.HOLDER.='MUG',X.T.LIGHT.='ONE'} => {X.WHITE.='ONLY'}",0.00204449789536981,1,0.00204449789536981,489.117647058824,170
"79","{X.HANGING.='CAN',X.HEART.='I',X.HOLDER.='MUG',X.WHITE.='ONLY'} => {X.T.LIGHT.='ONE'}",0.00204449789536981,1,0.00204449789536981,489.117647058824,170
"80","{X.HEART.='I',X.HOLDER.='MUG',X.T.LIGHT.='ONE',X.WHITE.='ONLY'} => {X.HANGING.='CAN'}",0.00204449789536981,1,0.00204449789536981,489.117647058824,170
"81","{X.HANGING.='CAN',X.HOLDER.='MUG',X.WHITE.='ONLY',NA.='PERSON'} => {X.HEART.='I'}",0.00204449789536981,1,0.00204449789536981,74.9099099099099,170
"82","{X.HANGING.='CAN',X.HEART.='I',X.WHITE.='ONLY',NA.='PERSON'} => {X.HOLDER.='MUG'}",0.00204449789536981,1,0.00204449789536981,214.857881136951,170
"83","{X.HANGING.='CAN',X.HEART.='I',X.HOLDER.='MUG',NA.='PERSON'} => {X.WHITE.='ONLY'}",0.00204449789536981,1,0.00204449789536981,489.117647058824,170
"84","{X.HANGING.='CAN',X.HEART.='I',X.HOLDER.='MUG',X.WHITE.='ONLY'} => {NA.='PERSON'}",0.00204449789536981,1,0.00204449789536981,489.117647058824,170
"85","{X.HEART.='I',X.HOLDER.='MUG',X.WHITE.='ONLY',NA.='PERSON'} => {X.HANGING.='CAN'}",0.00204449789536981,1,0.00204449789536981,489.117647058824,170
